FILE NUMBER,OFFENSE DATE,OFFENSE TIME,CRIME,COMMITTED,OFFENSE,OFFENSE DESCRIPTION,FULL ADDRESS,ADDRESS NUMBER,STREET DIRECTION,STREET NAME,STREET TYPE,CITY,STATE,ZIP CODE,DISTRICT,ZONE,SUBZONE,COMPLETE DISTRICT,COUNCIL DISTRICT,CRIME PREVENTION DISTRICT,GEOLOCATION
1900111737,11/04/2019,2134,VEHICLE BURGLARY,COMMITTED,14:62/AD,BURG/AUTO OVER $200,256 SHIP DR,256,,SHIP,DR,BATON ROUGE,LA,70820,3,G,1,3G1,3,NONE,"256 SHIP DR
BATON ROUGE, LA 70806
(30.448331, -91.115907)"
1900040125,11/04/2019,0743,BATTERY,COMMITTED,14:34.7,BATT/AGG 2ND DEGREE,9685 W CORONADO DR,9685,W,CORONADO,DR,BATON ROUGE,LA,70815,3,B,2,3B2,6,VILLA DEL REY,"9685 W CORONADO DR
BATON ROUGE, LA 70816
(30.467513, -91.078935)"
1900111753,11/04/2019,2330,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,14:55,CRIM DAM TO PROP/AGG,10535 DARRYL DR,10535,,DARRYL,DR,BATON ROUGE,LA,70815,3,D,1,3D1,6,NONE,"10535 DARRYL DR
BATON ROUGE, LA 70815
(30.470872, -91.067146)"
1900111566,11/04/2019,1330,HOMICIDE,ATTEMPTED,14:30/G,MURDER/GUN 1ST DEGREE,2750 ALASKA ST,2750,,ALASKA,ST,BATON ROUGE,LA,70802,2,C,1,2C1,10,NONE,"2750 ALASKA ST
BATON ROUGE, LA 70802
(30.422492, -91.18429)"
1900111482,11/04/2019,1033,THEFT,COMMITTED,13:67,THEFT/MISD/CC,4000 LAKE BEAU PRE BL,4000,,LAKE BEAU PRE,BL,BATON ROUGE,LA,70820,2,B,4,2B4,3,NONE,"4000 LAKE BEAU PRE BL
BATON ROUGE, LA 70808
(30.389168, -91.207078)"
1900111585,11/04/2019,1526,THEFT,COMMITTED,14:70.4,ACCESS DEVICE FRAUD,10034 CUYHANGA PK,10034,,CUYHANGA,PK,BATON ROUGE,LA,70815,3,B,2,3B2,6,VILLA DEL REY,"10034 CUYHANGA PK
BATON ROUGE, LA 70815
(30.464386, -91.073183)"
1900111585,11/04/2019,1526,THEFT,COMMITTED,14:67/AI,THEFT OVER $200 ALL OTHER,10034 CUYHANGA PK,10034,,CUYHANGA,PK,BATON ROUGE,LA,70815,3,B,2,3B2,6,VILLA DEL REY,"10034 CUYHANGA PK
BATON ROUGE, LA
(30.464386, -91.073183)"
1900111585,11/04/2019,1526,THEFT,COMMITTED,14:71.1,BANK FRAUD,10034 CUYHANGA PK,10034,,CUYHANGA,PK,BATON ROUGE,LA,70815,3,B,2,3B2,6,VILLA DEL REY,"10034 CUYHANGA PK
BATON ROUGE, LA
(30.464386, -91.073183)"
1900111566,11/04/2019,1330,FIREARM,COMMITTED,14:94,ILL USE OF A WEAPON,2750 ALASKA ST,2750,,ALASKA,ST,BATON ROUGE,LA,70802,2,C,1,2C1,10,NONE,"2750 ALASKA ST
BATON ROUGE, LA
(30.422492, -91.18429)"
1900111566,11/04/2019,1330,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,14:55,CRIM DAM TO PROP/AGG,2750 ALASKA ST,2750,,ALASKA,ST,BATON ROUGE,LA,70802,2,C,1,2C1,10,NONE,"2750 ALASKA ST
BATON ROUGE, LA
(30.422492, -91.18429)"
1900111527,11/04/2019,1141,THEFT,COMMITTED,13:67,THEFT/MISD/CC,2909 ADDISON ST,2909,,ADDISON,ST,BATON ROUGE,LA,70805,1,C,3,1C3,7,NONE,"2909 ADDISON ST
BATON ROUGE, LA
(30.474885, -91.143757)"
1900111614,11/04/2019,1644,THEFT,COMMITTED,13:67,THEFT/MISD/CC,7445 CORPORATE BL,7445,,CORPORATE,BL,BATON ROUGE,LA,70809,3,G,1,3G1,11,NONE,"7445 CORPORATE BL
BATON ROUGE, LA 70806
(30.430743, -91.113299)"
1900111590,11/04/2019,1525,NARCOTICS,COMMITTED,40:967C,POSS OF SCHEDULE 2 DRUGS,2800 CALUMET ST,2800,,CALUMET,ST,BATON ROUGE,LA,70805,4,G,1,4G1,10,NONE,"2800 CALUMET ST
BATON ROUGE, LA 70805
(30.47997, -91.161523)"
1900111727,11/04/2019,2110,BATTERY,COMMITTED,14:34/ODW,BATT/AGG OTHER DANGER WEAPON,420 EDUCATION ST,420,,EDUCATION,ST,BATON ROUGE,LA,70802,2,D,1,2D1,10,NONE,"420 EDUCATION ST
BATON ROUGE, LA
(30.432845, -91.180658)"
1900111687,11/04/2019,1910,OTHER,COMMITTED,14:103,DIST/PEACE,6895 AIRLINE HW,6895,,AIRLINE,HW,BATON ROUGE,LA,70805,4,G,3,4G3,5,NONE,"6895 AIRLINE HW
BATON ROUGE, LA
(30.488566, -91.121285)"
1900111625,11/04/2019,1634,OTHER,COMMITTED,32:412,D/L EXPIRED,12110 OLD HAMMOND HW,12110,,OLD HAMMOND,HW,BATON ROUGE,LA,70816,3,E,5,3E5,8,NONE,"12110 OLD HAMMOND HW
BATON ROUGE, LA 70816
(30.440576, -91.044857)"
1900111739,11/04/2019,2253,NARCOTICS,COMMITTED,40:967A,DIST/MANF SCH 2 DRUG,4900 ALVIN DARK AV,4900,,ALVIN DARK,AV,BATON ROUGE,LA,70820,2,C,3,2C3,12,NONE,"4900 ALVIN DARK AV
BATON ROUGE, LA
(30.390266, -91.181516)"
1900111739,11/04/2019,2253,NARCOTICS,COMMITTED,40:966A,DIST/MANF SCH1 DRUG,4900 ALVIN DARK AV,4900,,ALVIN DARK,AV,BATON ROUGE,LA,70820,2,C,3,2C3,12,NONE,"4900 ALVIN DARK AV
BATON ROUGE, LA 70810
(30.390266, -91.181516)"
1900111687,11/04/2019,1910,OTHER,COMMITTED,14:63.3,ENT/REM AFTER FORB,6895 AIRLINE HW,6895,,AIRLINE,HW,BATON ROUGE,LA,70805,4,G,3,4G3,5,NONE,"6895 AIRLINE HW
BATON ROUGE, LA
(30.488566, -91.121285)"
1900111600,11/04/2019,1554,OTHER,COMMITTED,32:299,OFF-ROAD VEHICLES - USE ON SHOULDER OF ROADWAY,8700 SCOTLAND AV,8700,,SCOTLAND,AV,BATON ROUGE,LA,70807,4,B,1,4B1,2,NONE,"8700 SCOTLAND AV
BATON ROUGE, LA
(30.526161, -91.180153)"
1900111299,11/04/2019,0100,BATTERY,COMMITTED,14:34.2,BATT/POLICE OFF,7515 PERKINS RD,7515,,PERKINS,RD,BATON ROUGE,LA,70808,2,E,3,2E3,12,NONE,"7515 PERKINS RD
BATON ROUGE, LA
(30.395598, -91.110638)"
1900111600,11/04/2019,1554,OTHER,COMMITTED,14:108,RESISTING AN OFFICER,8700 SCOTLAND AV,8700,,SCOTLAND,AV,BATON ROUGE,LA,70807,4,B,1,4B1,2,NONE,"8700 SCOTLAND AV
BATON ROUGE, LA
(30.526161, -91.180153)"
1900111600,11/04/2019,1554,OTHER,COMMITTED,47:501,FAIL TO REG VEH,8700 SCOTLAND AV,8700,,SCOTLAND,AV,BATON ROUGE,LA,70807,4,B,1,4B1,2,NONE,"8700 SCOTLAND AV
BATON ROUGE, LA
(30.526161, -91.180153)"
1900111600,11/04/2019,1554,OTHER,COMMITTED,14:108.1,FLIGHT FROM OFFICER,8700 SCOTLAND AV,8700,,SCOTLAND,AV,BATON ROUGE,LA,70807,4,B,1,4B1,2,NONE,"8700 SCOTLAND AV
BATON ROUGE, LA
(30.526161, -91.180153)"
1900111656,11/04/2019,1838,OTHER,COMMITTED,14:27,ATTEMPTED (Code Modifier),2113 KANSAS ST,2113,,KANSAS,ST,BATON ROUGE,LA,70802,2,D,1,2D1,10,NONE,"2113 KANSAS ST
BATON ROUGE, LA
(30.427941, -91.17835)"
1900111687,11/04/2019,1910,BATTERY,COMMITTED,14:34/ODW,BATT/AGG OTHER DANGER WEAPON,6895 AIRLINE HW,6895,,AIRLINE,HW,BATON ROUGE,LA,70805,4,G,3,4G3,5,NONE,"6895 AIRLINE HW
BATON ROUGE, LA
(30.488566, -91.121285)"
1900111728,11/04/2019,2230,NUISANCE,COMMITTED,13:59,CRIM MISCHIEF/CC,1679 ROSENWALD RD,1679,,ROSENWALD,RD,BATON ROUGE,LA,70807,4,B,1,4B1,2,NONE,"1679 ROSENWALD RD
BATON ROUGE, LA 70807
(30.531561, -91.176123)"
1900111442,11/04/2019,2230,VEHICLE BURGLARY,COMMITTED,14:62/BD,BURG/AUTO $50 - $200,3251 OSCEOLA ST,3251,,OSCEOLA,ST,BATON ROUGE,LA,70805,1,B,2,1B2,10,NONE,"3251 OSCEOLA ST
BATON ROUGE, LA 70806
(30.477825, -91.165039)"
1900111576,11/04/2019,1430,OTHER,COMMITTED,C.CR.P. ART 575,FUGITIVE,2700 N 38TH ST,2700,N,38TH,ST,BATON ROUGE,LA,70805,1,C,3,1C3,7,NONE,"2700 N 38TH ST
BATON ROUGE, LA
(30.472528, -91.152569)"
1900111625,11/04/2019,1634,THEFT,COMMITTED,14:67.26,THEFT OF MOTOR VEHICLE,12110 OLD HAMMOND HW,12110,,OLD HAMMOND,HW,BATON ROUGE,LA,70816,3,E,5,3E5,8,NONE,"12110 OLD HAMMOND HW
BATON ROUGE, LA 70816
(30.440576, -91.044857)"
1900111618,11/04/2019,1550,THEFT,COMMITTED,14:67/AG,THEFT OVER $200 FROM BLDG,1050 CONVENTION ST,1050,,CONVENTION,ST,BATON ROUGE,LA,70802,1,A,1,1A1,10,NONE,"1050 CONVENTION ST
BATON ROUGE, LA 70802
(30.448511, -91.179049)"
1900111299,11/04/2019,0100,OTHER,COMMITTED,14:108,RESISTING AN OFFICER,7515 PERKINS RD,7515,,PERKINS,RD,BATON ROUGE,LA,70808,2,E,3,2E3,12,NONE,"7515 PERKINS RD
BATON ROUGE, LA
(30.395598, -91.110638)"
1900111600,11/04/2019,1554,OTHER,COMMITTED,32:52,D/L REQUIRED (STATE),8700 SCOTLAND AV,8700,,SCOTLAND,AV,BATON ROUGE,LA,70807,4,B,1,4B1,2,NONE,"8700 SCOTLAND AV
BATON ROUGE, LA
(30.526161, -91.180153)"
1900111463,11/04/2019,0700,THEFT,COMMITTED,14:67.26,THEFT OF MOTOR VEHICLE,6310 MERRYDALE AV,6310,,MERRYDALE,AV,BATON ROUGE,LA,70812,,,,,5,NONE,"6310 MERRYDALE AV
BATON ROUGE, LA 70805
(30.498558, -91.127559)"
1900111653,11/04/2019,0830,THEFT,COMMITTED,14:72.2,MONETARY INSTRUMENT ABUSE,10755 CLETUS,10755,,CLETUS,,BATON ROUGE,LA,70815,3,E,1,3E1,6,NONE,"10755 CLETUS
BATON ROUGE, LA
(30.468618, -91.064187)"
1900111681,11/04/2019,1900,THEFT,COMMITTED,13:67.10,THEFT/MISD/SHOPLIFTING/CC,8027 SCENIC HW,8027,,SCENIC,HW,BATON ROUGE,LA,70807,4,B,1,4B1,2,NONE,"8027 SCENIC HW
BATON ROUGE, LA 70807
(30.521245, -91.179621)"
1900111687,11/04/2019,1910,OTHER,COMMITTED,14:59,CRIMINAL MISCHIEF,6895 AIRLINE HW,6895,,AIRLINE,HW,BATON ROUGE,LA,70805,4,G,3,4G3,5,NONE,"6895 AIRLINE HW
BATON ROUGE, LA
(30.488566, -91.121285)"
1900111633,11/04/2019,1300,NON-RESIDENTIAL BURGLARY,COMMITTED,14:62,BURGLARY/SIMPLE,11888 OLD HAMMOND HW,11888,,OLD HAMMOND,HW,BATON ROUGE,LA,70816,3,E,5,3E5,8,NONE,"11888 OLD HAMMOND HW
BATON ROUGE, LA 70810
(30.43859, -91.051285)"
1900111625,11/04/2019,1634,NARCOTICS,COMMITTED,40:1023,POSS OF DRUG PARAPHERNALIA,12110 OLD HAMMOND HW,12110,,OLD HAMMOND,HW,BATON ROUGE,LA,70816,3,E,5,3E5,8,NONE,"12110 OLD HAMMOND HW
BATON ROUGE, LA
(30.440576, -91.044857)"
1900111496,11/04/2019,0950,FIREARM,COMMITTED,14:94,ILL USE OF A WEAPON,3303 ALLIQUIPA ST,3303,,ALLIQUIPA,ST,BATON ROUGE,LA,70805,4,G,1,4G1,10,NONE,"3303 ALLIQUIPA ST
BATON ROUGE, LA
(30.478177, -91.16237)"
1900111600,11/04/2019,1554,THEFT,COMMITTED,14:68.4,UNAU USE OF MOTOR VEHICLE,8700 SCOTLAND AV,8700,,SCOTLAND,AV,BATON ROUGE,LA,70807,4,B,1,4B1,2,NONE,"8700 SCOTLAND AV
BATON ROUGE, LA 70805
(30.526161, -91.180153)"
1900111496,11/04/2019,0950,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,14:55,CRIM DAM TO PROP/AGG,3303 ALLIQUIPA ST,3303,,ALLIQUIPA,ST,BATON ROUGE,LA,70805,,,,,10,NONE,"3303 ALLIQUIPA ST
BATON ROUGE, LA 70805
(30.478177, -91.16237)"
1900111633,11/04/2019,1300,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,14:56,CRIM DAM TO PROP/SIMPLE,11888 OLD HAMMOND HW,11888,,OLD HAMMOND,HW,BATON ROUGE,LA,70816,3,E,5,3E5,8,NONE,"11888 OLD HAMMOND HW
BATON ROUGE, LA 70810
(30.43859, -91.051285)"
1900111757,11/04/2019,2109,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,13:56,CRIM DAM TO PROP/SIMPLE/CC,1443 BRIGHTSIDE DR,1443,,BRIGHTSIDE,DR,BATON ROUGE,LA,70820,2,C,3,2C3,12,NONE,"1443 BRIGHTSIDE DR
BATON ROUGE, LA
(30.38747, -91.174979)"
1900111600,11/04/2019,1554,OTHER,COMMITTED,32:861,INSURANCE REQUIRED,8700 SCOTLAND AV,8700,,SCOTLAND,AV,BATON ROUGE,LA,70807,4,B,1,4B1,2,NONE,"8700 SCOTLAND AV
BATON ROUGE, LA
(30.526161, -91.180153)"
1900111591,11/04/2019,1354,THEFT,COMMITTED,14:67/AI,THEFT OVER $200 ALL OTHER,2340 S SHERWOOD FOREST BL,2340,S,SHERWOOD FOREST,BL,BATON ROUGE,LA,70816,3,E,2,3E2,8,NONE,"2340 S SHERWOOD FOREST BL
BATON ROUGE, LA 70816
(30.431338, -91.057078)"
1900111696,11/04/2019,2100,THEFT,COMMITTED,13:67,THEFT/MISD/CC,2152 S SHERWOOD FOREST BL,2152,S,SHERWOOD FOREST,BL,BATON ROUGE,LA,70816,3,E,2,3E2,8,NONE,"2152 S SHERWOOD FOREST BL
BATON ROUGE, LA 70816
(30.433254, -91.057475)"
1900111727,11/04/2019,2110,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,14:56,CRIM DAM TO PROP/SIMPLE,420 EDUCATION ST,420,,EDUCATION,ST,BATON ROUGE,LA,70802,2,D,1,2D1,10,NONE,"420 EDUCATION ST
BATON ROUGE, LA
(30.432845, -91.180658)"
1900111411,11/04/2019,0020,THEFT,COMMITTED,13:67,THEFT/MISD/CC,4527 PERKINS RD,4527,,PERKINS,RD,BATON ROUGE,LA,70808,2,B,2,2B2,12,NONE,"4527 PERKINS RD
BATON ROUGE, LA
(30.416284, -91.142858)"
1900111656,11/04/2019,1838,OTHER,COMMITTED,14:62.2,BURGLARY/S INHAB DWELLING,2113 KANSAS ST,2113,,KANSAS,ST,BATON ROUGE,LA,70802,2,D,1,2D1,10,NONE,"2113 KANSAS ST
BATON ROUGE, LA
(30.427941, -91.17835)"
1900111669,11/04/2019,1930,ASSAULT,COMMITTED,13:38,ASSAULT/SIMPLE/CC,1931 PLANK RD,1931,,PLANK,RD,BATON ROUGE,LA,70802,1,B,2,1B2,10,NONE,"1931 PLANK RD
BATON ROUGE, LA
(30.464966, -91.1653)"
1900111687,11/04/2019,1910,BATTERY,COMMITTED,14:35,BATT/SIMPLE,6895 AIRLINE HW,6895,,AIRLINE,HW,BATON ROUGE,LA,70805,4,G,3,4G3,5,NONE,"6895 AIRLINE HW
BATON ROUGE, LA
(30.488566, -91.121285)"
1900111625,11/04/2019,1634,NARCOTICS,COMMITTED,40:967C,POSS OF SCHEDULE 2 DRUGS,12110 OLD HAMMOND HW,12110,,OLD HAMMOND,HW,BATON ROUGE,LA,70816,3,E,5,3E5,8,NONE,"12110 OLD HAMMOND HW
BATON ROUGE, LA
(30.440576, -91.044857)"
1900111747,11/04/2019,2200,ASSAULT,COMMITTED,14:35.3/I,BATT/DOM ABU CHILD ENDANGER/MISD,3030 CONGRESS AV,3030,,CONGRESS,AV,BATON ROUGE,LA,70808,2,B,2,2B2,12,CONCORD ESTATES,"3030 CONGRESS AV
BATON ROUGE, LA 70801
(30.41619, -91.134765)"
1900111428,11/04/2019,0152,BATTERY,COMMITTED,14:34/K,BATT/AGG KNIFE,3575 BYRON ST,3575,,BYRON,ST,BATON ROUGE,LA,70805,4,F,1,4F1,5,NONE,"3575 BYRON ST
BATON ROUGE, LA 70805
(30.493656, -91.154023)"
1900111428,11/04/2019,0152,BATTERY,COMMITTED,14:35,BATT/SIMPLE,3575 BYRON ST,3575,,BYRON,ST,BATON ROUGE,LA,70805,4,F,1,4F1,5,NONE,"3575 BYRON ST
BATON ROUGE, LA 70805
(30.493656, -91.154023)"
1900112153,11/05/2019,1300,NON-RESIDENTIAL BURGLARY,COMMITTED,14:62,BURGLARY/SIMPLE,4618 WINBOURNE AV,4618,,WINBOURNE,AV,BATON ROUGE,LA,70805,1,C,3,1C3,7,NONE,"4618 WINBOURNE AV
BATON ROUGE, LA
(30.478724, -91.143905)"
1900111826,11/05/2019,0924,VEHICLE BURGLARY,COMMITTED,14:62/CD,BURG/AUTO UNDER $50,423 LAKE WORTH DR,423,,LAKE WORTH,DR,BATON ROUGE,LA,70810,2,E,4,2E4,12,NONE,"423 LAKE WORTH DR
BATON ROUGE, LA 70808
(30.37197, -91.113044)"
1900111896,11/05/2019,1200,OTHER,COMMITTED,14:62.2,BURGLARY/S INHAB DWELLING,3491 LAUREL ST,3491,,LAUREL,ST,BATON ROUGE,LA,70806,1,C,1,1C1,7,NONE,"3491 LAUREL ST
BATON ROUGE, LA
(30.4514, -91.153823)"
1900112058,11/05/2019,2137,THEFT,COMMITTED,13:67.10,THEFT/MISD/SHOPLIFTING/CC,3200 HIGHLAND RD,3200,,HIGHLAND,RD,BATON ROUGE,LA,70802,2,C,1,2C1,10,NONE,"3200 HIGHLAND RD
BATON ROUGE, LA
(30.419185, -91.177023)"
1900111821,11/05/2019,0752,VEHICLE BURGLARY,COMMITTED,14:62/CD,BURG/AUTO UNDER $50,414 LAKE WORTH DR,414,,LAKE WORTH,DR,BATON ROUGE,LA,70810,2,E,4,2E4,12,NONE,"414 LAKE WORTH DR
BATON ROUGE, LA 70808
(30.371849, -91.11278)"
1900111901,11/05/2019,1231,BATTERY,COMMITTED,13:35,BATT/SIMPLE/CC,4639 TIGERLAND AV,4639,,TIGERLAND,AV,BATON ROUGE,LA,70820,2,C,3,2C3,12,NONE,"4639 TIGERLAND AV
BATON ROUGE, LA 70820
(30.39322, -91.182953)"
1900111901,11/05/2019,1231,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,13:56,CRIM DAM TO PROP/SIMPLE/CC,4639 TIGERLAND AV,4639,,TIGERLAND,AV,BATON ROUGE,LA,70820,2,C,3,2C3,12,NONE,"4639 TIGERLAND AV
BATON ROUGE, LA
(30.39322, -91.182953)"
1900111835,11/05/2019,0000,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,13:56,CRIM DAM TO PROP/SIMPLE/CC,322 SHADYDALE DR,322,,SHADYDALE,DR,BATON ROUGE,LA,70815,3,E,3,3E3,4,SHERWOOD FOREST,"322 SHADYDALE DR
BATON ROUGE, LA 70815
(30.457294, -91.04545)"
1900111972,11/05/2019,1641,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,14:56,CRIM DAM TO PROP/SIMPLE,11700 CATALPA DR,11700,,CATALPA,DR,BATON ROUGE,LA,70815,3,D,2,3D2,6,NONE,"11700 CATALPA DR
BATON ROUGE, LA 70815
(30.465611, -91.053106)"
1900111972,11/05/2019,1641,ASSAULT,COMMITTED,14:37,ASSAULT/AGG,11700 CATALPA DR,11700,,CATALPA,DR,BATON ROUGE,LA,70815,3,D,2,3D2,6,NONE,"11700 CATALPA DR
BATON ROUGE, LA 70815
(30.465611, -91.053106)"
1900112090,11/05/2019,2325,THEFT,COMMITTED,13:67.10,THEFT/MISD/SHOPLIFTING/CC,1910 BRIGHTSIDE DR,1910,,BRIGHTSIDE,DR,BATON ROUGE,LA,70820,2,C,3,2C3,3,NONE,"1910 BRIGHTSIDE DR
BATON ROUGE, LA 70820
(30.387981, -91.179534)"
1900111945,11/05/2019,1520,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,13:56,CRIM DAM TO PROP/SIMPLE/CC,10754 CLETUS DR,10754,,CLETUS,DR,BATON ROUGE,LA,70815,3,D,1,3D1,6,NONE,"10754 CLETUS DR
BATON ROUGE, LA 70815
(30.468615, -91.064484)"
1900111945,11/05/2019,1520,NUISANCE,COMMITTED,13:63.3,ENT/REM AFTER FORB/CC,10754 CLETUS DR,10754,,CLETUS,DR,BATON ROUGE,LA,70815,3,D,1,3D1,6,NONE,"10754 CLETUS DR
BATON ROUGE, LA 70815
(30.468615, -91.064484)"
1900111843,11/05/2019,0900,FIREARM,COMMITTED,14:64.3,ROBBERY/FIREARM - ADDITIONAL PENALTIES,5275 GOVERNMENT ST,5275,,GOVERNMENT,ST,BATON ROUGE,LA,70806,1,C,1,1C1,7,NONE,"5275 GOVERNMENT ST
BATON ROUGE, LA 70806
(30.444606, -91.135509)"
1900111944,11/05/2019,1515,FIREARM,COMMITTED,14:95.2,CARRYING FIREARM/DANGEROUS WEAPON ON SCHOOL PROP,1000 N 23RD ST,1000,N,23RD,ST,BATON ROUGE,LA,70802,1,B,1,1B1,7,NONE,"1000 N 23RD ST
BATON ROUGE, LA 70802
(30.459306, -91.164953)"
1900111945,11/05/2019,1520,ASSAULT,COMMITTED,13:37,ASSAULT/AGG/CC,10754 CLETUS DR,10754,,CLETUS,DR,BATON ROUGE,LA,70815,3,D,1,3D1,6,NONE,"10754 CLETUS DR
BATON ROUGE, LA
(30.468615, -91.064484)"
1900111771,11/05/2019,0059,OTHER,COMMITTED,11:142,RECK OPER OF VEHICLE/CC,800 E I12 HW,800,E,I12,HW,BATON ROUGE,LA,70802,3,F,1,3F1,10,NONE,"800 E I12 HW
BATON ROUGE, LA"
1900111771,11/05/2019,0059,OTHER,COMMITTED,11:140,D W I /CC,800 E I12 HW,800,E,I12,HW,BATON ROUGE,LA,70802,3,F,1,3F1,10,NONE,"800 E I12 HW
BATON ROUGE, LA"
1900111932,11/05/2019,1552,THEFT,COMMITTED,14:71.1,BANK FRAUD,9634 AIRLINE HW,9634,,AIRLINE,HW,BATON ROUGE,LA,70815,3,G,3,3G3,11,NONE,"9634 AIRLINE HW
BATON ROUGE, LA
(30.433122, -91.081838)"
1900111932,11/05/2019,1552,THEFT,COMMITTED,14:67.16,THEFT/IDENTITY,9634 AIRLINE HW,9634,,AIRLINE,HW,BATON ROUGE,LA,70815,3,G,3,3G3,11,NONE,"9634 AIRLINE HW
BATON ROUGE, LA 70815
(30.433122, -91.081838)"
1900111771,11/05/2019,0059,OTHER,COMMITTED,11:34,HIT & RUN/CC,800 E I12 HW,800,E,I12,HW,BATON ROUGE,LA,70802,3,F,1,3F1,10,NONE,"800 E I12 HW
BATON ROUGE, LA"
1900112055,11/05/2019,0500,VEHICLE BURGLARY,COMMITTED,14:62/AD,BURG/AUTO OVER $200,2200 KELVIN ST,2200,,KELVIN,ST,BATON ROUGE,LA,70805,4,E,1,4E1,5,NONE,"2200 KELVIN ST
BATON ROUGE, LA 70805
(30.497377, -91.168912)"
,11/05/2019,0537,SEXUAL ASSAULT,COMMITTED,14:43.1,BATT/SEXUAL,,,,,,,,70802,1,A,1,1A1,10,NONE,
1900112842,11/05/2019,1500,THEFT,COMMITTED,14:72.2,MONETARY INSTRUMENT ABUSE,8268 AIRLINE HW,8268,,AIRLINE,HW,BATON ROUGE,LA,70806,1,D,2,1D2,6,NONE,"8268 AIRLINE HW
BATON ROUGE, LA 70806
(30.461674, -91.102216)"
1900101123,11/05/2019,0957,THEFT,COMMITTED,14:67/AR,THEFT AUTO/RECOVERY ONLY,10384 S CHOCTAW DR,10384,S,CHOCTAW,DR,BATON ROUGE,LA,70815,3,D,2,3D2,6,NONE,"10384 S CHOCTAW DR
BATON ROUGE, LA
(30.472149, -91.069091)"
1900111953,11/05/2019,1608,NON-RESIDENTIAL BURGLARY,COMMITTED,14:62,BURGLARY/SIMPLE,3825 CLEO ST,3825,,CLEO,ST,BATON ROUGE,LA,70806,4,G,2,4G2,7,CAPITAL HEIGHTS,"3825 CLEO ST
BATON ROUGE, LA 70805
(30.482325, -91.143555)"
1900111954,11/05/2019,1615,OTHER,COMMITTED,14:40.2,STALKING,6025 GREENWELL ST,6025,,GREENWELL,ST,BATON ROUGE,LA,70805,4,D,2,4D2,5,NONE,"6025 GREENWELL ST
BATON ROUGE, LA
(30.502432, -91.130047)"
1900111845,11/05/2019,0856,OTHER,COMMITTED,C.CR.P. ART 575,FUGITIVE,8700 MARQUES LN,8700,,MARQUES,LN,BATON ROUGE,LA,70809,3,G,4,3G4,11,NONE,"8700 MARQUES LN
BATON ROUGE, LA"
1900112213,11/05/2019,1600,THEFT,COMMITTED,14:67/AI,THEFT OVER $200 ALL OTHER,639 S 10TH ST,639,S,10TH,ST,BATON ROUGE,LA,70802,2,A,1,2A1,10,NONE,"639 S 10TH ST
BATON ROUGE, LA
(30.442213, -91.179171)"
1900112205,11/05/2019,0745,NON-RESIDENTIAL BURGLARY,COMMITTED,14:62,BURGLARY/SIMPLE,4314 LASSEN DR,4314,,LASSEN,DR,BATON ROUGE,LA,70814,3,A,3,3A3,5,PARK FOREST,"4314 LASSEN DR
BATON ROUGE, LA 70814
(30.489989, -91.064293)"
1900111954,11/05/2019,1615,ASSAULT,COMMITTED,14:37,ASSAULT/AGG,6025 GREENWELL ST,6025,,GREENWELL,ST,BATON ROUGE,LA,70805,4,D,2,4D2,5,NONE,"6025 GREENWELL ST
BATON ROUGE, LA 70805
(30.502432, -91.130047)"
1900111873,11/05/2019,1000,BATTERY,COMMITTED,13:35,BATT/SIMPLE/CC,967 JULIA ST,967,,JULIA,ST,BATON ROUGE,LA,70802,1,A,1,1A1,10,NONE,"967 JULIA ST
BATON ROUGE, LA 70802
(30.437282, -91.179805)"
1900111908,11/05/2019,0900,THEFT,COMMITTED,14:67.16,THEFT/IDENTITY,2732 APPLETON AV,2732,,APPLETON,AV,BATON ROUGE,LA,70807,4,B,3,4B3,2,NONE,"2732 APPLETON AV
BATON ROUGE, LA 70807
(30.551968, -91.164325)"
1900111873,11/05/2019,1000,THEFT,COMMITTED,13:67,THEFT/MISD/CC,967 JULIA ST,967,,JULIA,ST,BATON ROUGE,LA,70802,1,A,1,1A1,10,NONE,"967 JULIA ST
BATON ROUGE, LA
(30.437282, -91.179805)"
1900112158,11/05/2019,0930,OTHER,COMMITTED,13:285,IMPROPER TELEPHONE COMMUNICATIONS,999 ROSENWALD RD,999,,ROSENWALD,RD,BATON ROUGE,LA,70807,4,A,2,4A2,2,NONE,"999 ROSENWALD RD
BATON ROUGE, LA 70807
(30.531368, -91.182504)"
1900112037,11/05/2019,2008,THEFT,COMMITTED,13:67.10,THEFT/MISD/SHOPLIFTING/CC,6401 BLUEBONNET,6401,,BLUEBONNET,,BATON ROUGE,LA,70809,2,F,2,2F2,11,NONE,"6401 BLUEBONNET
BATON ROUGE, LA
(30.392517, -91.090116)"
